doc_id,title,path,published,summary,matched_query,xml_link,status,http_code,file
uksi_2011_1506,The Greenhouse Gas Emissions Trading Scheme (Nitrous Oxide) Regulations 2011,uksi/2011/1506,2011-06-22T14:30:04.918+01:00,"These Regulations exercise an option provided by Article 24 of Directive 2003/87/EC of the European Parliament and of the Council establishing a scheme for greenhouse gas emission allowance trading within the Community (“the Directive”). The Directive is implemented, as regards installations in the United Kingdom, by the Greenhouse Gas Emissions Trading Scheme Regulations 2005 (“the 2005 Regulations”).",uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2011/1506/2013-01-01/data.xml,success,200,corpus_raw\uksi_2011_1506.xml
uksi_2011_765,The Aviation Greenhouse Gas Emissions Trading Scheme (Amendment) Regulations 2011 (revoked),uksi/2011/765,2011-03-21T15:30:26.708+01:00,"Directive 2003/87/EC of the European Parliament and of the Council  (“the EU ETS Directive”) established a scheme for greenhouse gas emission trading within the European Union, and was transposed in the United Kingdom by the Greenhouse Gas Emissions Trading Scheme Regulations 2005 . The EU ETS Directive was amended, in particular, by Directive 2008/101/EC of the European Parliament and of the Council  (“the Aviation ETS Directive”) so as to include aviation activities in the scheme.",uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2011/765/2013-01-01/data.xml,success,200,corpus_raw\uksi_2011_765.xml
uksi_2011_727,The Greenhouse Gas Emissions Trading Scheme (Amendment) (Fees) and National Emissions Inventory Regulations 2011,uksi/2011/727,2011-03-18T15:30:12.359+01:00,Part 3 of the Greenhouse Gas Emissions Trading Scheme (Amendment) and National Emissions Inventory Regulations 2005 (S.I. 2005/2903) (“the 2005 Regulations”) establishes an application procedure by which a person may apply to the Secretary of State for approval of one of the project activities established under the Kyoto Protocol or for authorisation to participate in such a project activity. Such approval and/or authorisation is required under international rules made pursuant to the Kyoto Protocol. These Regulations amend Part 3 of the 2005 Regulations to provide that the Environment Agency must determine applications for the above projects on or after 1st June 2011 except where the Secretary of State requests it to refer an application to the Secretary of State. The Environment Agency is required to consult the Secretary of State in relation to certain categories of application. These Regulations also require the payment of fees in relation to applications under Part 3 of the 2005 Regulations until 6th April 2011.,uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2011/727/made/data.xml,success,200,corpus_raw\uksi_2011_727.xml
uksi_2010_1996,The Aviation Greenhouse Gas Emissions Trading Scheme Regulations 2010 (revoked),uksi/2010/1996,2010-08-06T09:08:34.868+01:00,"Directive 2003/87/EC of the European Parliament and of the Council (“the EU ETS Directive”) established a scheme for greenhouse gas emission trading within the European Union, and was transposed in the United Kingdom by the Greenhouse Gas Emissions Trading Scheme Regulations 2005. The EU ETS Directive was amended so as to include aviation activities in the scheme, by Directive 2008/101/EC of the European Parliament and of the Council (“the Aviation ETS Directive”). Commission Decision 2007/589/EC (“the Monitoring and Reporting Decision”) established guidelines for the monitoring and reporting of greenhouse gas emissions pursuant to the EU ETS Directive, and was amended to include guidelines in relation to aviation activities. These Regulations transpose the Aviation ETS Directive, and the Monitoring and Reporting Decision so far as it relates to aviation. They extend to the United Kingdom.",uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2010/1996/2013-04-01/data.xml,success,200,corpus_raw\uksi_2010_1996.xml
uksi_2009_3130,The Greenhouse Gas Emissions Data and National Implementation Measures Regulations 2009 (revoked),uksi/2009/3130,2009-11-30T00:00:00+01:00,These Regulations transpose parts of Directive 2009/29/EC of the European Parliament and of the Council of 23rd April 2009 amending Directive 2003/87/EC so as to improve and extend the greenhouse gas emission allowance trading scheme of the Community (“the Directive”).,uksi:greenhouse gas,http://www.legislation.gov.uk/uksi/2009/3130/2013-01-01/data.xml,success,200,corpus_raw\uksi_2009_3130.xml
uksi_2009_2301,The Aviation Greenhouse Gas Emissions Trading Scheme Regulations 2009,uksi/2009/2301,2009-08-25T00:00:00+01:00,"These Regulations transpose parts of Directive 2008/101/EC of the European Parliament and of the Council amending Directive 2003/87/EC so as to include aviation activities in the scheme for greenhouse gas emission allowance trading within the Community (OJ No L 8, 13.1.2009, p. 3).",uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2009/2301/2010-08-31/data.xml,success,200,corpus_raw\uksi_2009_2301.xml
uksi_2009_261,The Fluorinated Greenhouse Gases Regulations 2009 (revoked),uksi/2009/261,2009-02-04T00:00:00+01:00,The Regulations revoke and remake with amendments the Fluorinated Greenhouse Gases Regulations 2008 (S.I. 2008/41).,uksi:greenhouse gas,http://www.legislation.gov.uk/uksi/2009/261/2015-03-19/data.xml,success,200,corpus_raw\uksi_2009_261.xml
uksi_2008_41,The Fluorinated Greenhouse Gases Regulations 2008,uksi/2008/41,2008-01-10T00:00:00+01:00,"These Regulations give effect to Regulation (EC) No 842/2006 of the European Parliament and of the Council on certain fluorinated greenhouse gases (OJ L 161, 14.6.2006, p. 1) (“the Council Regulation”). The term “fluorinated greenhouse gases” is defined in Article 2(1) of the Council Regulation.",uksi:greenhouse gas,http://www.legislation.gov.uk/uksi/2008/41/made/data.xml,success,200,corpus_raw\uksi_2008_41.xml
uksi_2007_3433,The Greenhouse Gas Emissions Trading Scheme (Amendment No. 2) Regulations 2007 (revoked),uksi/2007/3433,2007-12-04T00:00:00+01:00,These Regulations amend the Greenhouse Gas Trading Scheme Regulations 2005 (“the 2005 Regulations”) which provide a framework for a greenhouse gas emissions trading scheme and implement Directive 2003/87/EC of the European Parliament and the Council establishing a scheme for greenhouse gas emission allowance trading within the Community and amending Council Directive 96/61/EC (the “Emissions Trading Directive”).,uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2007/3433/2013-01-01/data.xml,success,200,corpus_raw\uksi_2007_3433.xml
uksi_2007_1096,The Greenhouse Gas Emissions Trading Scheme (Miscellaneous Provisions) Regulations 2007 (revoked),uksi/2007/1096,2007-03-29T00:00:00+01:00,These Regulations specify the document which is the approved national allocation plan for the second scheme phase (1st January 2008 to 31st December 2012) of the European Union's Greenhouse Gas Emissions Trading Scheme for the purposes of the Greenhouse Gas Emissions Trading Scheme Regulations 2005 (S.I. 2005/925).,uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2007/1096/2013-01-01/data.xml,success,200,corpus_raw\uksi_2007_1096.xml
uksi_2007_465,The Greenhouse Gas Emissions Trading Scheme (Amendment) Regulations 2007 (revoked),uksi/2007/465,2007-02-19T00:00:00+01:00,These Regulations amend the Greenhouse Gas Emissions Trading Scheme Regulations 2005 (“the 2005 Regulations”) which provide a framework for a greenhouse gas emissions trading scheme and implement Directive 2003/87/EC of the European Parliament and the Council establishing a scheme for greenhouse gas emission allowance trading within the Community and amending Council Directive 96/61/EC (the “Emissions Trading Directive”).,uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2007/465/2013-01-01/data.xml,success,200,corpus_raw\uksi_2007_465.xml
uksi_2006_737,The Greenhouse Gas Emissions Trading Scheme (Amendment) Regulations 2006 (revoked),uksi/2006/737,2006-03-12T00:00:00+01:00,These Regulations amend the Greenhouse Gas Emissions Trading Scheme Regulations 2005 (“the 2005 Regulations”) which provide a framework for a greenhouse gas emissions trading scheme and implement Directive 2003/87/EC of the European Parliament and the Council establishing a scheme for greenhouse gas emission allowance trading within the Community and amending Council Directive 96/61/EC (the  “Emissions Trading Directive”). These Regulations amend the 2005 Regulations for the purpose of making the following changes to the implementation of the Emissions Trading Directive.,uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2006/737/2013-01-01/data.xml,success,200,corpus_raw\uksi_2006_737.xml
uksi_2005_2903,The Greenhouse Gas Emissions Trading Scheme (Amendment) and National Emissions Inventory Regulations 2005,uksi/2005/2903,2005-10-16T00:00:00+01:00,"These Regulations transpose Directive 2004/101/EC of the European Parliament and of the Council amending Directive 2003/87/EC establishing a Scheme for greenhouse gas emission allowance trading within the Community, in respect of the Kyoto Protocol’s project mechanisms. They also provide the Secretary of State with powers to assist her in carrying out her obligations under Decision 280/2004/EC of the Council and of the Parliament to prepare a national emissions inventory and makes a small number of other provisions relating to the collection of data.",uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2005/2903/2021-05-01/data.xml,success,200,corpus_raw\uksi_2005_2903.xml
uksi_2005_1387,The Greenhouse Gas Emissions Trading Scheme (Approved National Allocation Plan) Regulations 2005,uksi/2005/1387,2005-05-24T00:00:00+01:00,These Regulations specify the document which is the approved national allocation plan for the first three-year period (beginning on 1st January 2005) of the European Union’s Greenhouse Gas Emissions Trading Scheme for the purposes of the Greenhouse Gas Emissions Trading Scheme Regulations 2005 (S.I. 2005/925). These Regulations extend to the United Kingdom.,uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2005/1387/made/data.xml,success,200,corpus_raw\uksi_2005_1387.xml
uksi_2005_925,The Greenhouse Gas Emissions Trading Scheme Regulations 2005 (revoked),uksi/2005/925,2005-03-23T00:00:00+01:00,"These Regulations consolidate the Greenhouse Gas Emissions Trading Scheme Regulations 2003 (S.I. 2003/3311) (the “2003 Regulations”) and the Greenhouse Gas Emissions Trading Scheme (Amendment) Regulations 2004 (S.I. 2004/3390) (the “2004 Regulations”) with amendments. In addition to minor and drafting changes, the Regulations include substantive amendments to make provision for the treatment of new installations and installations which cease to carry out an activity listed in Schedule 1 of the Regulations, to provide for subsistence charges in relation to permits and to take account of the entry into force of the Commission Regulation 2216/2004 for a standardised and secured system of registries pursuant to Directive 2003/87/EC of the European Parliament and the Council and of the Council Decision 280/204/EC of the European Parliament and of the Council (the “Registries Regulation”) and of the Commission Decision 2004/156/EC establishing guidelines for the monitoring and reporting of greenhouse gas emissions pursuant to Directive 2003/87/EC of the European Parliament and of the Council.",uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2005/925/2013-01-01/data.xml,success,200,corpus_raw\uksi_2005_925.xml
uksi_2004_3390,The Greenhouse Gas Emissions Trading Scheme (Amendment) Regulations 2004 (revoked),uksi/2004/3390,2004-12-21T00:00:00+01:00,"These Regulations are made under section 2(2) of the European Communities Act 1972. They amend the Greenhouse Gas Emissions Trading Scheme Regulations 2003 (S.I. 2003/3311) (the  “2003 Regulations”) which implemented Directive 2003/87/EC (OJ No L 275, 25.10.03, p32) of the European Parliament and the Council establishing a scheme for greenhouse gas emission allowance trading within the Community and amending Council Directive 96/61/EC.",uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2004/3390/2005-04-21/data.xml,success,200,corpus_raw\uksi_2004_3390.xml
uksi_2003_3311,The Greenhouse Gas Emissions Trading Scheme Regulations 2003 (revoked),uksi/2003/3311,2003-12-18T00:00:00+01:00,"These Regulations are made under section 2(2) of the European Communities Act 1972. They provide the framework for a greenhouse gas emissions trading scheme for the purpose of implementing Directive 2003/87/EC of the European Parliament and the Council establishing a scheme for greenhouse gas emission allowance trading within the Community and amending Council Directive 96/61/EC (the  “Emissions Trading Directive”). The Regulations apply to the United Kingdom. Regulation 2 provides for the Scottish Ministers, Department of the Environment in Northern Ireland and National Assembly for Wales to act as appropriate authority for installations situated in their area (other than installations falling within the definition of offshore installation).",uksi:greenhouse gas;uksi:emissions trading,http://www.legislation.gov.uk/uksi/2003/3311/2005-04-21/data.xml,success,200,corpus_raw\uksi_2003_3311.xml
uksi_2025_1101,The Vehicle Emissions Trading Schemes (Amendment) (No. 2) Order 2025,uksi/2025/1101,2026-02-19T00:00:00+01:00,"This Order amends the Vehicle Emissions Trading Schemes Order 2023 (S.I. 2023/1394) (“the 2023 Order”). The 2023 Order established four new trading schemes which limit, or encourage the limitation of, CO2 emissions resulting from the registration of new cars and light commercial vehicles (vans). Two of the schemes apply to cars: the Non-Zero-Emissions Car Registration Trading Scheme (“CRTS”) and the Non-Zero Emission Car CO2 Trading Scheme (“CCTS”), and two apply to vans: the Non-Zero-Emission Van Registration Trading Scheme (“VRTS”) and the Non-Zero Emission Van CO2 Trading Scheme (“VCTS”).",uksi:emissions trading,http://www.legislation.gov.uk/uksi/2025/1101/made/data.xml,success,200,corpus_raw\uksi_2025_1101.xml
uksi_2025_678,The Vehicle Emissions Trading Schemes (Amendment) Order 2025,uksi/2025/678,2025-07-28T00:00:00+01:00,This Order amends the Vehicle Emissions Trading Schemes Order 2023 (“the 2023 Order”) and the Vehicle Emissions Trading Schemes (Amendment) Order 2024 (“the 2024 Order”).,uksi:emissions trading,http://www.legislation.gov.uk/uksi/2025/678/made/data.xml,success,200,corpus_raw\uksi_2025_678.xml
uksi_2024_1130,The Vehicle Emissions Trading Schemes (Amendment) Order 2024,uksi/2024/1130,2024-11-07T17:20:25.454689+01:00,This Order amends the Vehicle Emissions Trading Schemes Order 2023 (“the 2023 Order”). It also extends that Order to Northern Ireland.,uksi:emissions trading,http://www.legislation.gov.uk/uksi/2024/1130/2025-10-02/data.xml,success,200,corpus_raw\uksi_2024_1130.xml
uksi_2023_1394,The Vehicle Emissions Trading Schemes Order 2023,uksi/2023/1394,2024-06-10T00:00:00+01:00,"This Order is made under sections 44, 46(3), 54 and 90(3) of, and Parts 1 and 3 of Schedule 2 and paragraph 9 of Schedule 3 to, the Climate Change Act 2008 (c. 27). It establishes four new trading schemes which limit, or encourage the limitation of, CO2 emissions resulting from the registration of new cars and light commercial vehicles (vans). Two of the schemes apply to cars: the Non-Zero-Emission Car Registration Trading Scheme (“CRTS”) and the Non-Zero-Emission Car CO2 Trading Scheme (“CCTS”), and two apply to vans: the Non-Zero-Emission Van Registration Trading Scheme (“VRTS”) and the Non-Zero-Emission Van CO2 Trading Scheme (“VCTS”). They are collectively referred to as “the Trading Schemes”, and apply in Great Britain.",uksi:emissions trading,http://www.legislation.gov.uk/uksi/2023/1394/2026-01-01/data.xml,success,200,corpus_raw\uksi_2023_1394.xml
uksi_2013_141,The Waste and Emissions Trading Act 2003 (Amendment etc.) Regulations 2013,uksi/2013/141,2013-01-30T15:30:17.269+01:00,"These Regulations amend Chapter 1 of Part 1 of the Waste and Emissions Trading Act 2003 (c. 33) (“the 2003 Act”) as regards the Secretary of State's functions in England and revoke the Landfill Allowances and Trading Scheme (England) Regulations 2004 (S.I. 2004/3212). This brings the landfill allowances trading scheme to an end in England. Regulations 3, 7 and 8 provide for these amendments with revocations and savings provisions in respect of the period for reconciling landfill allowances in relation to the 2012/13 scheme year.",uksi:emissions trading,http://www.legislation.gov.uk/uksi/2013/141/2016-08-03/data.xml,success,200,corpus_raw\uksi_2013_141.xml
uksi_2012_2661,The Community Emissions Trading Scheme (Allocation of Allowances for Payment) Regulations 2012,uksi/2012/2661,2012-10-24T14:30:04.141+01:00,"These Regulations make provision for the allocation of Community tradeable emissions allowances (“allowances”) in accordance with Commission Regulation (EU) No. 1031/2010 of 12 November 2010 on the timing, administration and other aspects of auctioning of greenhouse gas emission allowances pursuant to Directive 2003/87/EC of the European Parliament and of the Council establishing a scheme for greenhouse gas emission allowances trading within the Community (the “Auctioning Regulation”). The Auctioning Regulation lays down a process for auctioning allowances under Chapter II (aviation) or Chapter III (stationary installations) of the Directive, which are valid for surrender against emissions occurring on or after 1st January 2013 (“Phase III allowances”).",uksi:emissions trading,http://www.legislation.gov.uk/uksi/2012/2661/2012-11-14/data.xml,success,200,corpus_raw\uksi_2012_2661.xml
uksi_2011_2499,The Waste and Emissions Trading Act 2003 (Amendment) Regulations 2011,uksi/2011/2499,2011-10-21T14:30:08.453+01:00,These Regulations amend Chapter 1 of Part 1 of the Waste and Emissions Trading Act 2003 (c. 33) (“the 2003 Act”). They also amend the Landfill Allowances and Trading Scheme (England) Regulations 2004 (S.I. 2004/3212) (“the 2004 Regulations”) and the Joint Waste Authorities (Proposals) Regulations 2009 (S.I. 2009/105) (“the 2009 Regulations”).,uksi:emissions trading,http://www.legislation.gov.uk/uksi/2011/2499/2013-03-31/data.xml,success,200,corpus_raw\uksi_2011_2499.xml
uksi_2008_1939,The Community Emissions Trading Scheme (Allocation of Allowances for Payment) (Amendment) Regulations 2008,uksi/2008/1939,2010-10-15T00:00:00+01:00,These Regulations amend the Community Emissions Trading Scheme (Allocation of Allowances for Payment) Regulations 2008 (the “principal Regulations”) in order to create a criminal offence of wrongful disclosure of confidential information. They also make a minor amendment in order to permit allowances to be allocated to an account holder following an auction as a consequence of a review of a decision made by the person conducting an auction,uksi:emissions trading,http://www.legislation.gov.uk/uksi/2008/1939/made/data.xml,success,200,corpus_raw\uksi_2008_1939.xml
uksi_2008_1825,The Community Emissions Trading Scheme (Allocation of Allowances for Payment) Regulations 2008,uksi/2008/1825,2008-07-10T00:00:00+01:00,"These Regulations make provision for the Treasury to impose charges by providing for Community tradeable emissions allowances to be allocated in return for payment. The Regulations set out provision as to who will conduct allocations, the payment for and transfer of emissions allowances, the consequences of late or non-payment and of breaches of the Regulations or of the Treasury’s Scheme, the consequences of a transfer of excess allowances, the appointment of an independent observer, the opportunity to obtain a review of decisions made under the Regulations and provisions relating to the giving of notice.",uksi:emissions trading,http://www.legislation.gov.uk/uksi/2008/1825/made/data.xml,success,200,corpus_raw\uksi_2008_1825.xml
uksi_2004_3321,The Waste and Emissions Trading Act 2003 (Commencement No. 2) (England) Order 2004,uksi/2004/3321,2004-12-13T00:00:00+01:00,This Order brings into force on 1st January 2005 the provisions of section 35(a) of the Waste and Emissions Trading Act 2003 (“the Act”) in relation to England.,uksi:emissions trading,http://www.legislation.gov.uk/uksi/2004/3321/2005-01-01/data.xml,success,200,corpus_raw\uksi_2004_3321.xml
uksi_2004_3320,The Waste and Emissions Trading Act 2003 (Commencement No. 1) (Great Britain) Order 2004,uksi/2004/3320,2004-12-13T00:00:00+01:00,This Order brings into force on 1st January 2005 all the provisions of sections 32(12) and 35(b) of the Waste and Emissions Trading Act 2003 (“the Act”).,uksi:emissions trading,http://www.legislation.gov.uk/uksi/2004/3320/2005-01-01/data.xml,success,200,corpus_raw\uksi_2004_3320.xml
uksi_2004_3319,The Waste and Emissions Trading Act 2003 (Commencement No. 1) (England and Wales) Order 2004,uksi/2004/3319,2004-12-13T00:00:00+01:00,This Order brings into force on 1st January 2005 all the provisions of section 31 of the Waste and Emissions Trading Act 2003 (“the Act”).,uksi:emissions trading,http://www.legislation.gov.uk/uksi/2004/3319/2005-01-01/data.xml,success,200,corpus_raw\uksi_2004_3319.xml
uksi_2004_3192,The Waste and Emissions Trading Act 2003 (Commencement No.3) Order 2004,uksi/2004/3192,2004-12-02T00:00:00+01:00,This Order brings into force on the 3rd December 2004 all the provisions of section 3 of the Waste and Emissions Trading Act 2003 (“the Act”).,uksi:emissions trading,http://www.legislation.gov.uk/uksi/2004/3192/2004-12-03/data.xml,success,200,corpus_raw\uksi_2004_3192.xml
uksi_2004_3181,The Waste and Emissions Trading Act 2003 (Commencement No.1) (England) Order 2004,uksi/2004/3181,2004-12-02T00:00:00+01:00,"As respects England only, this Order brings sections 4, 5 and 10(1) of the Waste and Emissions Act 2003 (“the Act”) into force on 3rd December 2004, and sections 9 and 10(2) of the Act into force on 1st April 2005.",uksi:emissions trading,http://www.legislation.gov.uk/uksi/2004/3181/made/data.xml,success,200,corpus_raw\uksi_2004_3181.xml
uksi_2004_1874,The Waste and Emissions Trading Act 2003 (Commencement No. 2) Order 2004,uksi/2004/1874,2004-07-19T00:00:00+01:00,This Order brings into force on 20th July 2004 all the provisions of sections 1 and 17 of the Waste and Emissions Trading Act 2003 (“the Act”).,uksi:emissions trading,http://www.legislation.gov.uk/uksi/2004/1874/made/data.xml,success,200,corpus_raw\uksi_2004_1874.xml
wsi_2004_1488,The Waste and Emissions Trading Act 2003 (Commencement) (Wales) Order 204 / Gorchymyn Deddf Gwastraff a Masnachu Allyriannau 2003 (Cychwyn) (Cymru) 2004,wsi/2004/1488,2004-06-08T00:00:00+01:00,,uksi:emissions trading,http://www.legislation.gov.uk/wsi/2004/1488/made/data.xml,success,200,corpus_raw\wsi_2004_1488.xml
uksi_2004_1163,The Waste and Emissions Trading Act 2003 (Commencement No.1) Order 2004,uksi/2004/1163,2004-04-19T00:00:00+01:00,This Order brings into force on 20th April 2004 (“the commencement date”) all the provisions of sections 2 and 39 of the Waste and Emissions Trading Act 2003.,uksi:emissions trading,http://www.legislation.gov.uk/uksi/2004/1163/made/data.xml,success,200,corpus_raw\uksi_2004_1163.xml
uksi_2025_1143,The Net Zero Teesside (Amendment) Order 2025,uksi/2025/1143,2025-11-04T04:02:27.843439+01:00,"This Order amends the Net Zero Teesside Order 2024, a development consent order made under the Planning Act 2008, following an application made in accordance with the Infrastructure Planning (Changes to, and Revocation of, Development Consent Orders) Regulations 2011 for a non-material change under paragraph 2 of Schedule 6 to the Planning Act 2008.",uksi:net zero,http://www.legislation.gov.uk/uksi/2025/1143/made/data.xml,success,200,corpus_raw\uksi_2025_1143.xml
uksi_2024_1384,The Net Zero Teesside (Correction) Order 2024,uksi/2024/1384,2024-12-27T04:04:05.411689+01:00,"This Order corrects errors and omissions in the Net Zero Teesside Order 2024 (S.I. 2024/174), a development consent order made under the Planning Act 2008, following a request under paragraph 1(5)(a) of Schedule 4 to that Act.",uksi:net zero,http://www.legislation.gov.uk/uksi/2024/1384/made/data.xml,success,200,corpus_raw\uksi_2024_1384.xml
uksi_2024_174,The Net Zero Teesside Order 2024,uksi/2024/174,2024-02-23T11:46:51.238903+01:00,"This Order authorises Net Zero Teesside Power Limited and Net Zero North Sea Storage Limited (together referred to in this Order as the undertaker) to construct, operate and maintain a gas-fired electricity generating station with an electrical output of up to 860 megawatts together with equipment required for the capture and compression of carbon dioxide emissions from both the generating station and a wider industrial carbon capture network in Teesside. The Order also authorises the undertaker to construct, operate and maintain infrastructure for the high-pressure compression of carbon dioxide and the landward part of an offshore carbon dioxide export pipeline. The Order would permit the undertaker to acquire, compulsorily or by agreement, land and rights in land and to use land for this purpose.",uksi:net zero,http://www.legislation.gov.uk/uksi/2024/174/2025-10-29/data.xml,success,200,corpus_raw\uksi_2024_174.xml
uksi_2023_424,"The Secretaries of State for Energy Security and Net Zero, for Science, Innovation and Technology, for Business and Trade, and for Culture, Media and Sport and the Transfer of Functions (National Security and Investment Act 2021 etc) Order 2023",uksi/2023/424,2023-07-07T00:00:00+01:00,"This Order in Council is made under sections 1 and 2 of the Ministers of the Crown Act 1975. It makes provision in connection with the establishment of the Department for Energy Security and Net Zero, the Department for Science, Innovation and Technology, the Department for Business and Trade and the Department for Culture, Media and Sport.",uksi:net zero,http://www.legislation.gov.uk/uksi/2023/424/made/data.xml,success,200,corpus_raw\uksi_2023_424.xml
wsi_2024_339,The Home Energy Efficiency Schemes (Wales) (Amendment) Regulations 2024 / Rheoliadau Cynlluniau Effeithlonrwydd Ynni Cartref (Cymru) (Diwygio) 2024,wsi/2024/339,2024-03-11T16:51:52.371942+01:00,"These Regulations amend the Home Energy Efficiency Schemes (Wales) Regulations 2011 (S.I. 2011/656) (W. 94) (“the principal Regulations”) and are made by the Welsh Ministers in exercise of their powers under section 15 of the Social Security Act 1990 (c. 27).,Mae’r Rheoliadau hyn yn diwygio Rheoliadau Cynlluniau Effeithlonrwydd Ynni Cartref (Cymru) 2011 (O.S. 2011/656) (Cy. 94) (“y prif Reoliadau”) ac maent wedi eu gwneud gan Weinidogion Cymru drwy arfer eu pwerau o dan adran 15 o Ddeddf Nawdd Cymdeithasol 1990 (p. 27).",uksi:energy efficiency,http://www.legislation.gov.uk/wsi/2024/339/made/data.xml,success,200,corpus_raw\wsi_2024_339.xml
uksi_2022_1247,The Guarantees of Origin of Electricity Produced from Renewable Energy Sources and High-efficiency Cogeneration (Amendment) (EU Exit) Regulations 2022,uksi/2022/1247,2023-01-13T00:00:00+01:00,These Regulations are made in exercise of the powers conferred by section 8(1) of the European Union (Withdrawal) Act 2018 (c. 16) in order to address deficiencies in retained EU law (in particular under section 8(2)(c)).,uksi:energy efficiency;uksi:renewable,http://www.legislation.gov.uk/uksi/2022/1247/made/data.xml,success,200,corpus_raw\uksi_2022_1247.xml
uksi_2021_1115,"The Renewable Energy, Energy Efficiency and Motor Fuel Emissions (Miscellaneous Amendments) (EU Exit) Regulations 2021",uksi/2021/1115,2021-10-06T11:41:30.018307+01:00,"These Regulations are made in exercise of the powers in section 8(1) of, and paragraph 21 of Schedule 7 to, the European Union (Withdrawal) Act 2018 in order to address failures of retained EU law to operate effectively and other deficiencies (in particular under section 8(2)(a), (c), (d) and (g) of that Act) arising from the withdrawal of the United Kingdom from the European Union.",uksi:energy efficiency;uksi:renewable,http://www.legislation.gov.uk/uksi/2021/1115/made/data.xml,success,200,corpus_raw\uksi_2021_1115.xml
uksi_2020_563,The Energy Efficiency (Building Renovation and Reporting) (Amendment) Regulations 2020,uksi/2020/563,2020-06-03T11:23:54.892379+01:00,"These Regulations implement amendments made to Directive 2010/31/EU of the European Parliament and of the Council of 19 May 2010 on the energy performance of buildings (“the 2010 Directive”) (OJ No L 153, 18.6.2010, p. 13). The 2010 Directive was amended by Directive 2018/844/EU of 30 May 2018 (“the 2018 Amending Directive”) (OJ No L 156, 19.06.2018, p.75) and Regulation 2018/1999 of the European Parliament and of the Council of 11 December 2018 on the Governance of the Energy Union and Climate Action (“the 2018 Regulation”) (OJ No L 328, 21.12.2018, p. 1).",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2020/563/made/data.xml,success,200,corpus_raw\uksi_2020_563.xml
uksi_2019_595,The Energy Efficiency (Private Rented Property) (England and Wales) (Amendment) Regulations 2019,uksi/2019/595,2019-03-20T04:00:40.98777+01:00,These Regulations amend the Energy Efficiency (Private Rented Property) (England and Wales) Regulations 2015 (S.I. 962/2015) (“the 2015 Regulations”).,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2019/595/made/data.xml,success,200,corpus_raw\uksi_2019_595.xml
uksi_2018_1336,The CRC Energy Efficiency Scheme (Amendment) (EU Exit) Regulations 2018,uksi/2018/1336,2018-12-13T11:16:04.041766+01:00,These Regulations are made in exercise of the powers conferred by section 8(1) of the European Union (Withdrawal) Act 2018 (c. 16) in order to address failures of retained EU law to operate effectively and other deficiencies (in particular under paragraphs (d) and (g) of section 8(2)) arising from the withdrawal of the UK from the European Union.,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2018/1336/2020-12-31/data.xml,success,200,corpus_raw\uksi_2018_1336.xml
uksi_2018_841,The CRC Energy Efficiency Scheme (Revocation and Savings) Order 2018,uksi/2018/841,2018-07-18T14:25:35.374615+01:00,"This Order revokes in the United Kingdom the CRC Energy Efficiency Scheme Order (“the 2013 Order”) with savings (article 3(1) and (2)). It also makes amendments to the 2013 Order to the extent that it continues to operate by virtue of those savings (Schedule 1); and amends the CRC Energy Efficiency Scheme Order (“the 2010 Order”) to the extent that it continues to operate following its revocation, with savings, by the 2013 Order (Schedule 2). Both the 2013 Order and the 2010 Order established an emissions trading scheme which applies to direct and indirect emissions from supplies of electricity and gas by public bodies and undertakings.",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2018/841/made/data.xml,success,200,corpus_raw\uksi_2018_841.xml
wsi_2018_319,The Home Energy Efficiency Schemes (Wales) (Amendment) Regulations 2018 / Rheoliadau Cynlluniau Effeithlonrwydd Ynni Cartref (Cymru) (Diwygio) 2018,wsi/2018/319,2018-03-12T12:01:25.179145+01:00,"These Regulations amend the Home Energy Efficiency Schemes (Wales) Regulations 2011 (S.I. 2011/656 (W. 94)) (“the principal Regulations”).,Mae’r Rheoliadau hyn yn diwygio Rheoliadau CynlluniauEffeithlonrwydd Ynni Cartref (Cymru) 2011 (O.S. 2011/656 (Cy. 94)) (“y prif Reoliadau”).",uksi:energy efficiency,http://www.legislation.gov.uk/wsi/2018/319/made/data.xml,success,200,corpus_raw\wsi_2018_319.xml
